example_id                                            | status | run_time        |
./spec/system/user_and_role_spec.rb[1:4:1]            | passed | 0.04437 seconds |
./spec/views/projects/index.html.erb_spec.rb[1:1]     | passed | 0.12451 seconds |
./spec/workflows/creates_project_spec.rb[1:1:1]       | passed | 0.00906 seconds |
./spec/workflows/creates_project_spec.rb[1:2:1]       | passed | 0.00304 seconds |
./spec/workflows/creates_project_spec.rb[1:3:1]       | passed | 0.00368 seconds |
./spec/workflows/creates_project_spec.rb[1:4:1:1]     | passed | 0.001 seconds   |
./spec/workflows/creates_project_spec.rb[1:4:2:1]     | passed | 0.0017 seconds  |
./spec/workflows/creates_project_spec.rb[1:4:2:2]     | passed | 0.00722 seconds |
./spec/workflows/creates_project_spec.rb[1:4:3:1]     | passed | 0.00267 seconds |
./spec/workflows/creates_project_spec.rb[1:4:3:2]     | passed | 0.00134 seconds |
./spec/workflows/creates_project_spec.rb[1:4:4:1]     | passed | 0.00115 seconds |
./spec/workflows/creates_project_spec.rb[1:4:4:2]     | passed | 0.00647 seconds |
./spec/workflows/creates_project_spec.rb[1:4:5:1]     | passed | 0.02392 seconds |
./spec/workflows/creates_project_spec.rb[1:4:5:2]     | passed | 0.00254 seconds |
./spec/workflows/creates_project_spec.rb[1:4:6:1]     | passed | 0.00146 seconds |
./spec/workflows/creates_project_spec.rb[1:4:6:2]     | passed | 0.00404 seconds |
./spec/workflows/creates_project_spec.rb[1:4:7:1]     | passed | 0.00276 seconds |
./spec/workflows/creates_project_spec.rb[1:4:7:2]     | passed | 0.00188 seconds |
./spec/workflows/creates_project_spec.rb[1:4:8:1]     | passed | 0.01009 seconds |
./spec/workflows/creates_project_spec.rb[1:4:8:2]     | passed | 0.01006 seconds |
./spec/workflows/creates_project_spec.rb[1:5]         | failed | 5 seconds       |
